event_id,schedule_type,date,weekday,start_time,end_time,recurrence,faculty,course,stream,language,group_block,group_or_stream,faculty_course_stream,teacher_abbr,teacher_name,teacher_name_full,room,location,topic,needs_review,source_file,source_row,raw_line,search_blob,teacher_alias_blob,group_alias_blob,teacher_date_key,group_time_key
L0072,Лекции,2026-11-02,Понедельник,10:40,11:40,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ПТА,Пупа Татьяна Александровна,Пупа Татьяна Александровна,,,Синаптическая передача. Нервно-мышечное соединение,,Сводка_лекций_осень_2026.xlsx,72.0,02.11.2026 | 10.40-11.40 | Леч/Пед/МФИУ | Синаптическая передача. Нервно-мышечное соединение | Пупа Т.А.,лекции | понедельник | 10:40 | 11:40 | пта | пупа татьяна александровна | синаптическая передача. нервно-мышечное соединение,ПТА | Пупа Татьяна Александровна | Александровна | П Т А,,ПТА | 2026-11-02, | Понедельник | 10:40-11:40
L0073,Лекции,2026-11-02,Понедельник,12:30,13:30,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,73.0,02.11.2026 | 12.30-13.30 | Леч/Пед/МФИУ | Физиология мышц | Александров Д.А.,лекции | понедельник | 12:30 | 13:30 | да | александров денис александрович | физиология мышц,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-11-02, | Понедельник | 12:30-13:30
L0074,Лекции,2026-11-02,Понедельник,14:40,15:40,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,СИН,Семененя Игорь Николаевич,Семененя Игорь Николаевич,,,Синаптическая передача. Нервно-мышечное соединение,,Сводка_лекций_осень_2026.xlsx,74.0,02.11.2026 | 14.40-15.40 | Леч/Пед/МФИУ | Синаптическая передача. Нервно-мышечное соединение | Семененя И.Н.,лекции | понедельник | 14:40 | 15:40 | син | семененя игорь николаевич | синаптическая передача. нервно-мышечное соединение,СИН | Семененя Игорь Николаевич | Николаевич | С И Н,,СИН | 2026-11-02, | Понедельник | 14:40-15:40
L0075,Лекции,2026-11-03,Вторник,10:25,11:25,однократно,Лечебный / Педиатрический / МФИУ,,"Леч (General Medicine, англ.)",EN,,,"Леч (General Medicine, англ.)",ТГ,Северина Татьяна Геннадьевна,Северина Татьяна Геннадьевна,,,Muscle physiology,,Сводка_лекций_осень_2026.xlsx,75.0,"03.11.2026 | 10.25-11.25 | Леч (General Medicine, англ.) | Muscle physiology | Северина Т.Г.",лекции | вторник | 10:25 | 11:25 | тг | северина татьяна геннадьевна | muscle physiology,ТГ | Северина Татьяна Геннадьевна | Геннадьевна | С Т Г,,ТГ | 2026-11-03, | Вторник | 10:25-11:25
L0076,Лекции,2026-11-03,Вторник,13:45,14:45,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,76.0,03.11.2026 | 13.45-14.45 | Леч/Пед/МФИУ | Физиология мышц | Александров Д.А.,лекции | вторник | 13:45 | 14:45 | да | александров денис александрович | физиология мышц,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-11-03, | Вторник | 13:45-14:45
L0077,Лекции,2026-11-04,Среда,10:25,11:25,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ФВН,Фоменко Виктор Николаевич,Фоменко Виктор Николаевич,,,Физиология сенсорных систем,,Сводка_лекций_осень_2026.xlsx,77.0,04.11.2026 | 10.25-11.25 | Стоматология | Физиология сенсорных систем | Фоменко В.Н.,лекции | среда | 10:25 | 11:25 | фвн | фоменко виктор николаевич | физиология сенсорных систем,ФВН | Фоменко Виктор Николаевич | Николаевич | Ф В Н,,ФВН | 2026-11-04, | Среда | 10:25-11:25
L0078,Лекции,2026-11-04,Среда,12:50,13:50,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ТП,Голодок Татьяна Петровна,Голодок Татьяна Петровна,,,Синаптическая передача. Нервно-мышечное соединение,,Сводка_лекций_осень_2026.xlsx,78.0,04.11.2026 | 12.50-13.50 | Леч/Пед/МФИУ | Синаптическая передача. Нервно-мышечное соединение | Голодок Т.П.,лекции | среда | 12:50 | 13:50 | тп | голодок татьяна павловна | синаптическая передача. нервно-мышечное соединение,ТП | Голодок Татьяна Павловна | Павловна | Г Т П,,ТП | 2026-11-04, | Среда | 12:50-13:50
L0079,Лекции,2026-11-05,Четверг,12:00,13:00,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ПТА,Пупа Татьяна Александровна,Пупа Татьяна Александровна,,,Синаптическая передача. Нервно-мышечное соединение,,Сводка_лекций_осень_2026.xlsx,79.0,05.11.2026 | 12.00-13.00 | Леч/Пед/МФИУ | Синаптическая передача. Нервно-мышечное соединение | Пупа Т.А.,лекции | четверг | 12:00 | 13:00 | пта | пупа татьяна александровна | синаптическая передача. нервно-мышечное соединение,ПТА | Пупа Татьяна Александровна | Александровна | П Т А,,ПТА | 2026-11-05, | Четверг | 12:00-13:00
L0080,Лекции,2026-11-05,Четверг,13:10,14:10,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ПТА,Пупа Татьяна Александровна,Пупа Татьяна Александровна,,,Обмен веществ и энергии. Терморегуляция,,Сводка_лекций_осень_2026.xlsx,80.0,05.11.2026 | 13.10-14.10 | Стоматология | Обмен веществ и энергии. Терморегуляция | Пупа Т.А.,лекции | четверг | 13:10 | 14:10 | пта | пупа татьяна александровна | обмен веществ и энергии. терморегуляция,ПТА | Пупа Татьяна Александровна | Александровна | П Т А,,ПТА | 2026-11-05, | Четверг | 13:10-14:10
L0081,Лекции,2026-11-06,Пятница,12:00,13:00,однократно,Стоматологический факультет,,Стоматология (англ.),EN,,,Стоматология (англ.),ФВН,Фоменко Виктор Николаевич,Фоменко Виктор Николаевич,,,Physiology of sensory systems,,Сводка_лекций_осень_2026.xlsx,81.0,06.11.2026 | 12.00-13.00 | Стоматология (англ.) | Physiology of sensory systems | Фоменко В.Н.,лекции | пятница | 12:00 | 13:00 | фвн | фоменко виктор николаевич | physiology of sensory systems,ФВН | Фоменко Виктор Николаевич | Николаевич | Ф В Н,,ФВН | 2026-11-06, | Пятница | 12:00-13:00
L0082,Лекции,2026-11-06,Пятница,13:05,14:05,однократно,Медико-профилактический факультет,,МПФ,RU,,,МПФ,АГ,Чабан Алла Геннадьевна,Чабан Алла Геннадьевна,,,Обмен веществ и энергии. Питание,,Сводка_лекций_осень_2026.xlsx,82.0,06.11.2026 | 13.05-14.05 | МПФ | Обмен веществ и энергии. Питание | Чабан А.Г.,лекции | пятница | 13:05 | 14:05 | аг | чабан анна геннадьевна | обмен веществ и энергии. питание,АГ | Чабан Анна Геннадьевна | Геннадьевна | Ч А Г,,АГ | 2026-11-06, | Пятница | 13:05-14:05
L0083,Лекции,2026-11-06,Пятница,08:00,09:00,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,АГ,Чабан Алла Геннадьевна,Чабан Алла Геннадьевна,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,83.0,06.11.2026 | 8.00-9.00 | Леч/Пед/МФИУ | Физиология мышц | Чабан А.Г.,лекции | пятница | 8:00 | 9:00 | аг | чабан анна геннадьевна | физиология мышц,АГ | Чабан Анна Геннадьевна | Геннадьевна | Ч А Г,,АГ | 2026-11-06, | Пятница | 8:00-9:00
L0084,Лекции,2026-11-09,Понедельник,10:40,11:40,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,84.0,09.11.2026 | 10.40-11.40 | Леч/Пед/МФИУ | Физиология мышц | Александров Д.А.,лекции | понедельник | 10:40 | 11:40 | да | александров денис александрович | физиология мышц,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-11-09, | Понедельник | 10:40-11:40
L0085,Лекции,2026-11-09,Понедельник,14:40,15:40,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,СИН,Семененя Игорь Николаевич,Семененя Игорь Николаевич,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,85.0,09.11.2026 | 14.40-15.40 | Леч/Пед/МФИУ | Физиология мышц | Семененя И.Н.,лекции | понедельник | 14:40 | 15:40 | син | семененя игорь николаевич | физиология мышц,СИН | Семененя Игорь Николаевич | Николаевич | С И Н,,СИН | 2026-11-09, | Понедельник | 14:40-15:40
L0086,Лекции,2026-11-11,Среда,12:50,13:50,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ТП,Голодок Татьяна Петровна,Голодок Татьяна Петровна,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,86.0,11.11.2026 | 12.50-13.50 | Леч/Пед/МФИУ | Физиология мышц | Голодок Т.П.,лекции | среда | 12:50 | 13:50 | тп | голодок татьяна павловна | физиология мышц,ТП | Голодок Татьяна Павловна | Павловна | Г Т П,,ТП | 2026-11-11, | Среда | 12:50-13:50
L0087,Лекции,2026-11-12,Четверг,12:00,13:00,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,СИН,Семененя Игорь Николаевич,Семененя Игорь Николаевич,,,Физиология мышц,,Сводка_лекций_осень_2026.xlsx,87.0,12.11.2026 | 12.00-13.00 | Леч/Пед/МФИУ | Физиология мышц | Семененя И.Н.,лекции | четверг | 12:00 | 13:00 | син | семененя игорь николаевич | физиология мышц,СИН | Семененя Игорь Николаевич | Николаевич | С И Н,,СИН | 2026-11-12, | Четверг | 12:00-13:00
L0088,Лекции,2026-11-13,Пятница,09:35,10:35,однократно,Фармацевтический факультет,,Фармация,RU,,,Фармация,АГ,Чабан Алла Геннадьевна,Чабан Алла Геннадьевна,,,"Мышечные ткани: виды, строение, функции. Скелетные, гладкие мышечные ткани",,Сводка_лекций_осень_2026.xlsx,88.0,"13.11.2026 | 09.35-10.35 | Фармация | Мышечные ткани: виды, строение, функции. Скелетные, гладкие мышечные ткани | Чабан А.Г.","лекции | пятница | 09:35 | 10:35 | аг | чабан анна геннадьевна | мышечные ткани: виды, строение, функции. скелетные, гладкие мышечные ткани",АГ | Чабан Анна Геннадьевна | Геннадьевна | Ч А Г,,АГ | 2026-11-13, | Пятница | 09:35-10:35
L0089,Лекции,2026-11-13,Пятница,13:05,14:05,однократно,Медико-профилактический факультет,,МПФ,RU,,,МПФ,АГ,Чабан Алла Геннадьевна,Чабан Алла Геннадьевна,,,Физиология терморегуляции,,Сводка_лекций_осень_2026.xlsx,89.0,13.11.2026 | 13.05-14.05 | МПФ | Физиология терморегуляции | Чабан А.Г.,лекции | пятница | 13:05 | 14:05 | аг | чабан анна геннадьевна | физиология терморегуляции,АГ | Чабан Анна Геннадьевна | Геннадьевна | Ч А Г,,АГ | 2026-11-13, | Пятница | 13:05-14:05
L0090,Лекции,2026-11-17,Вторник,10:25,11:25,однократно,Лечебный / Педиатрический / МФИУ,,"Леч (General Medicine, англ.)",EN,,,"Леч (General Medicine, англ.)",ТГ,Северина Татьяна Геннадьевна,Северина Татьяна Геннадьевна,,,Physiology of the CNS. Systemic mechanisms of muscle tone and movement regulation,,Сводка_лекций_осень_2026.xlsx,90.0,"17.11.2026 | 10.25-11.25 | Леч (General Medicine, англ.) | Physiology of the CNS. Systemic mechanisms of muscle tone and movement regulation | Северина Т.Г.",лекции | вторник | 10:25 | 11:25 | тг | северина татьяна геннадьевна | physiology of the cns. systemic mechanisms of muscle tone and movement regulation,ТГ | Северина Татьяна Геннадьевна | Геннадьевна | С Т Г,,ТГ | 2026-11-17, | Вторник | 10:25-11:25
L0091,Лекции,2026-11-17,Вторник,13:10,14:10,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ВИВ,Власенко Василий Иванович,Власенко Василий Иванович,,,Обмен веществ и энергии. Терморегуляция,,Сводка_лекций_осень_2026.xlsx,91.0,17.11.2026 | 13.10-14.10 | Стоматология | Обмен веществ и энергии. Терморегуляция | Власенко В.И.,лекции | вторник | 13:10 | 14:10 | вив | власенко виктория ивановна | обмен веществ и энергии. терморегуляция,ВИВ | Власенко Василий Иванович | Ивановна | В В И,,ВИВ | 2026-11-17, | Вторник | 13:10-14:10
L0092,Лекции,2026-11-18,Среда,10:25,11:25,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ФВН,Фоменко Виктор Николаевич,Фоменко Виктор Николаевич,,,Интегративные функции мозга,,Сводка_лекций_осень_2026.xlsx,92.0,18.11.2026 | 10.25-11.25 | Стоматология | Интегративные функции мозга | Фоменко В.Н.,лекции | среда | 10:25 | 11:25 | фвн | фоменко виктор николаевич | интегративные функции мозга,ФВН | Фоменко Виктор Николаевич | Николаевич | Ф В Н,,ФВН | 2026-11-18, | Среда | 10:25-11:25
L0093,Лекции,2026-11-18,Среда,11:35,12:35,однократно,Лечебный / Педиатрический / МФИУ,,"Леч (General Medicine, англ.)",EN,,,"Леч (General Medicine, англ.)",ТГ,Северина Татьяна Геннадьевна,Северина Татьяна Геннадьевна,,,Physiology of the CNS. Systemic mechanisms of muscle tone and movement regulation,,Сводка_лекций_осень_2026.xlsx,93.0,"18.11.2026 | 11.35-12.35 | Леч (General Medicine, англ.) | Physiology of the CNS. Systemic mechanisms of muscle tone and movement regulation | Северина Т.Г.",лекции | среда | 11:35 | 12:35 | тг | северина татьяна геннадьевна | physiology of the cns. systemic mechanisms of muscle tone and movement regulation,ТГ | Северина Татьяна Геннадьевна | Геннадьевна | С Т Г,,ТГ | 2026-11-18, | Среда | 11:35-12:35
L0094,Лекции,2026-11-19,Четверг,13:10,14:10,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ТП,Голодок Татьяна Петровна,Голодок Татьяна Петровна,,,Физиология выделения,,Сводка_лекций_осень_2026.xlsx,94.0,19.11.2026 | 13.10-14.10 | Стоматология | Физиология выделения | Голодок Т.П.,лекции | четверг | 13:10 | 14:10 | тп | голодок татьяна павловна | физиология выделения,ТП | Голодок Татьяна Павловна | Павловна | Г Т П,,ТП | 2026-11-19, | Четверг | 13:10-14:10
L0095,Лекции,2026-11-20,Пятница,12:00,13:00,однократно,Стоматологический факультет,,Стоматология (англ.),EN,,,Стоматология (англ.),ФВН,Фоменко Виктор Николаевич,Фоменко Виктор Николаевич,,,Integral brain activity,,Сводка_лекций_осень_2026.xlsx,95.0,20.11.2026 | 12.00-13.00 | Стоматология (англ.) | Integral brain activity | Фоменко В.Н.,лекции | пятница | 12:00 | 13:00 | фвн | фоменко виктор николаевич | integral brain activity,ФВН | Фоменко Виктор Николаевич | Николаевич | Ф В Н,,ФВН | 2026-11-20, | Пятница | 12:00-13:00
L0096,Лекции,2026-11-20,Пятница,13:05,14:05,однократно,Медико-профилактический факультет,,МПФ,RU,,,МПФ,ТП,Голодок Татьяна Петровна,Голодок Татьяна Петровна,,,Физиология выделения,,Сводка_лекций_осень_2026.xlsx,96.0,20.11.2026 | 13.05-14.05 | МПФ | Физиология выделения | Голодок Т.П.,лекции | пятница | 13:05 | 14:05 | тп | голодок татьяна павловна | физиология выделения,ТП | Голодок Татьяна Павловна | Павловна | Г Т П,,ТП | 2026-11-20, | Пятница | 13:05-14:05
L0097,Лекции,2026-11-23,Понедельник,10:40,11:40,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,97.0,23.11.2026 | 10.40-11.40 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Александров Д.А.,лекции | понедельник | 10:40 | 11:40 | да | александров денис александрович | физиология цнс. системные механизмы регуляции тонуса мышц и движений,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-11-23, | Понедельник | 10:40-11:40
L0098,Лекции,2026-11-23,Понедельник,12:30,13:30,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ГАЛ,Григорьян Анастасия Леонтьевна,Григорьян Анастасия Леонтьевна,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,98.0,23.11.2026 | 12.30-13.30 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Григорьян А.Л.,лекции | понедельник | 12:30 | 13:30 | гал | григорьян анастасия леонтьевна | физиология цнс. системные механизмы регуляции тонуса мышц и движений,ГАЛ | Григорьян Анастасия Леонтьевна | Леонтьевна | Г А Л,,ГАЛ | 2026-11-23, | Понедельник | 12:30-13:30
L0099,Лекции,2026-11-23,Понедельник,14:40,15:40,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,СИН,Семененя Игорь Николаевич,Семененя Игорь Николаевич,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,99.0,23.11.2026 | 14.40-15.40 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Семененя И.Н.,лекции | понедельник | 14:40 | 15:40 | син | семененя игорь николаевич | физиология цнс. системные механизмы регуляции тонуса мышц и движений,СИН | Семененя Игорь Николаевич | Николаевич | С И Н,,СИН | 2026-11-23, | Понедельник | 14:40-15:40
L0100,Лекции,2026-11-24,Вторник,13:10,14:10,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ВИВ,Власенко Василий Иванович,Власенко Василий Иванович,,,Физиология выделения,,Сводка_лекций_осень_2026.xlsx,100.0,24.11.2026 | 13.10-14.10 | Стоматология | Физиология выделения | Власенко В.И.,лекции | вторник | 13:10 | 14:10 | вив | власенко виктория ивановна | физиология выделения,ВИВ | Власенко Василий Иванович | Ивановна | В В И,,ВИВ | 2026-11-24, | Вторник | 13:10-14:10
L0101,Лекции,2026-11-24,Вторник,13:45,14:45,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,101.0,24.11.2026 | 13.45-14.45 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Александров Д.А.,лекции | вторник | 13:45 | 14:45 | да | александров денис александрович | физиология цнс. системные механизмы регуляции тонуса мышц и движений,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-11-24, | Вторник | 13:45-14:45
L0102,Лекции,2026-11-25,Среда,12:50,13:50,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ГАЛ,Григорьян Анастасия Леонтьевна,Григорьян Анастасия Леонтьевна,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,102.0,25.11.2026 | 12.50-13.50 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Григорьян А.Л.,лекции | среда | 12:50 | 13:50 | гал | григорьян анастасия леонтьевна | физиология цнс. системные механизмы регуляции тонуса мышц и движений,ГАЛ | Григорьян Анастасия Леонтьевна | Леонтьевна | Г А Л,,ГАЛ | 2026-11-25, | Среда | 12:50-13:50
L0103,Лекции,2026-11-26,Четверг,12:00,13:00,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,СИН,Семененя Игорь Николаевич,Семененя Игорь Николаевич,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,103.0,26.11.2026 | 12.00-13.00 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Семененя И.Н.,лекции | четверг | 12:00 | 13:00 | син | семененя игорь николаевич | физиология цнс. системные механизмы регуляции тонуса мышц и движений,СИН | Семененя Игорь Николаевич | Николаевич | С И Н,,СИН | 2026-11-26, | Четверг | 12:00-13:00
L0104,Лекции,2026-11-27,Пятница,09:35,10:35,однократно,Фармацевтический факультет,,Фармация,RU,,,Фармация,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Общая физиология центральной нервной системы. Нервные центры. Рефлекторная теория,,Сводка_лекций_осень_2026.xlsx,104.0,27.11.2026 | 09.35-10.35 | Фармация | Общая физиология центральной нервной системы. Нервные центры. Рефлекторная теория | Александров Д.А.,лекции | пятница | 09:35 | 10:35 | да | александров денис александрович | общая физиология центральной нервной системы. нервные центры. рефлекторная теория,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-11-27, | Пятница | 09:35-10:35
L0105,Лекции,2026-11-27,Пятница,08:00,09:00,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ВИВ,Власенко Василий Иванович,Власенко Василий Иванович,,,Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений,,Сводка_лекций_осень_2026.xlsx,105.0,27.11.2026 | 8.00-9.00 | Леч/Пед/МФИУ | Физиология ЦНС. Системные механизмы регуляции тонуса мышц и движений | Власенко В.И.,лекции | пятница | 8:00 | 9:00 | вив | власенко виктория ивановна | физиология цнс. системные механизмы регуляции тонуса мышц и движений,ВИВ | Власенко Василий Иванович | Ивановна | В В И,,ВИВ | 2026-11-27, | Пятница | 8:00-9:00
L0106,Лекции,2026-12-01,Вторник,10:25,11:25,однократно,Лечебный / Педиатрический / МФИУ,,"Леч (General Medicine, англ.)",EN,,,"Леч (General Medicine, англ.)",ТГ,Северина Татьяна Геннадьевна,Северина Татьяна Геннадьевна,,,Physiology of the visual sensory system,,Сводка_лекций_осень_2026.xlsx,106.0,"01.12.2026 | 10.25-11.25 | Леч (General Medicine, англ.) | Physiology of the visual sensory system | Северина Т.Г.",лекции | вторник | 10:25 | 11:25 | тг | северина татьяна геннадьевна | physiology of the visual sensory system,ТГ | Северина Татьяна Геннадьевна | Геннадьевна | С Т Г,,ТГ | 2026-12-01, | Вторник | 10:25-11:25
L0107,Лекции,2026-12-03,Четверг,13:10,14:10,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ФВН,Фоменко Виктор Николаевич,Фоменко Виктор Николаевич,,,Физиология сенсорных систем,,Сводка_лекций_осень_2026.xlsx,107.0,03.12.2026 | 13.10-14.10 | Стоматология | Физиология сенсорных систем | Фоменко В.Н.,лекции | четверг | 13:10 | 14:10 | фвн | фоменко виктор николаевич | физиология сенсорных систем,ФВН | Фоменко Виктор Николаевич | Николаевич | Ф В Н,,ФВН | 2026-12-03, | Четверг | 13:10-14:10
L0108,Лекции,2026-12-04,Пятница,13:05,14:05,однократно,Медико-профилактический факультет,,МПФ,RU,,,МПФ,ВИВ,Власенко Василий Иванович,Власенко Василий Иванович,,,Физиология сенсорных систем. Зрительная система,,Сводка_лекций_осень_2026.xlsx,108.0,04.12.2026 | 13.05-14.05 | МПФ | Физиология сенсорных систем. Зрительная система | Власенко В.И.,лекции | пятница | 13:05 | 14:05 | вив | власенко виктория ивановна | физиология сенсорных систем. зрительная система,ВИВ | Власенко Василий Иванович | Ивановна | В В И,,ВИВ | 2026-12-04, | Пятница | 13:05-14:05
L0109,Лекции,2026-12-04,Пятница,08:00,09:00,однократно,Лечебный / Педиатрический / МФИУ,,Леч/Пед/МФИУ,RU,,,Леч/Пед/МФИУ,ВИВ,Власенко Василий Иванович,Власенко Василий Иванович,,,Физиология зрительной сенсорной системы,,Сводка_лекций_осень_2026.xlsx,109.0,04.12.2026 | 8.00-9.00 | Леч/Пед/МФИУ | Физиология зрительной сенсорной системы | Власенко В.И.,лекции | пятница | 8:00 | 9:00 | вив | власенко виктория ивановна | физиология зрительной сенсорной системы,ВИВ | Власенко Василий Иванович | Ивановна | В В И,,ВИВ | 2026-12-04, | Пятница | 8:00-9:00
L0110,Лекции,2026-12-08,Вторник,13:10,14:10,однократно,Стоматологический факультет,,Стоматология,RU,,,Стоматология,ДА,Александров Денис Александрович,Александров Денис Александрович,,,Физиология сенсорных систем,,Сводка_лекций_осень_2026.xlsx,110.0,08.12.2026 | 13.10-14.10 | Стоматология | Физиология сенсорных систем | Александров Д.А.,лекции | вторник | 13:10 | 14:10 | да | александров денис александрович | физиология сенсорных систем,ДА | Александров Денис Александрович | Александрович | А Д А,,ДА | 2026-12-08, | Вторник | 13:10-14:10
L0111,Лекции,2026-12-09,Среда,11:35,12:35,однократно,Лечебный / Педиатрический / МФИУ,,"Леч (General Medicine, англ.)",EN,,,"Леч (General Medicine, англ.)",ТГ,Северина Татьяна Геннадьевна,Северина Татьяна Геннадьевна,,,Physiology of the visual sensory system,,Сводка_лекций_осень_2026.xlsx,111.0,"09.12.2026 | 11.35-12.35 | Леч (General Medicine, англ.) | Physiology of the visual sensory system | Северина Т.Г.",лекции | среда | 11:35 | 12:35 | тг | северина татьяна геннадьевна | physiology of the visual sensory system,ТГ | Северина Татьяна Геннадьевна | Геннадьевна | С Т Г,,ТГ | 2026-12-09, | Среда | 11:35-12:35
L0112,Лекции,2026-12-11,Пятница,09:35,10:35,однократно,Фармацевтический факультет,,Фармация,RU,,,Фармация,ПВА,Переверзев Владимир Алексеевич,Переверзев Владимир Алексеевич,,,"Автономная (вегетативная) нервная система: строение, функции, механизм управления работой внутренних органов. Вегетативные рефлексы",,Сводка_лекций_осень_2026.xlsx,112.0,"11.12.2026 | 09.35-10.35 | Фармация | Автономная (вегетативная) нервная система: строение, функции, механизм управления работой внутренних органов. Вегетативные рефлексы | Переверзев В.А.","лекции | пятница | 09:35 | 10:35 | пва | переверзев владимир алексеевич | автономная (вегетативная) нервная система: строение, функции, механизм управления работой внутренних органов. вегетативные рефлексы",ПВА | Переверзев Владимир Алексеевич | Алексеевич | П В А,,ПВА | 2026-12-11, | Пятница | 09:35-10:35
L0113,Лекции,2026-12-11,Пятница,13:05,14:05,однократно,Медико-профилактический факультет,,МПФ,RU,,,МПФ,ТП,Голодок Татьяна Петровна,Голодок Татьяна Петровна,,,Физиология слуховой и вестибулярной сенсорных систем,,Сводка_лекций_осень_2026.xlsx,113.0,11.12.2026 | 13.05-14.05 | МПФ | Физиология слуховой и вестибулярной сенсорных систем | Голодок Т.П.,лекции | пятница | 13:05 | 14:05 | тп | голодок татьяна павловна | физиология слуховой и вестибулярной сенсорных систем,ТП | Голодок Татьяна Павловна | Павловна | Г Т П,,ТП | 2026-12-11, | Пятница | 13:05-14:05
